Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefeneState
09:13:14.852 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.410000,0.840000,14.190000,3.000000,107.000000,0,0,0.000000,0.000000,0,-0.154617,1.243973,0.000000,5.521988,1.895737,0.000000,0.236000,0.039000,-0.942000,FlatInitial
09:13:14.953 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.740000,1.860000,19.260000,3.000000,101.000000,0,0,0.000000,0.000000,0,-0.324661,1.118271,0.000000,5.514420,1.957581,0.000000,0.264000,0.092000,-0.100000,FlatInitial
09:13:15.053 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.210000,-0.560000,32.880000,3.000000,104.000000,0,0,0.000000,0.000000,0,-0.281097,0.899933,0.000000,5.498306,2.003067,0.000000,0.559000,0.179000,-0.784000,FlatInitial
09:13:15.154 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.830000,2.050000,36.390000,3.000000,104.000000,0,0,0.000000,0.000000,0,-0.506241,1.059418,0.000000,5.483566,2.052811,0.000000,-0.020000,0.349000,-0.260000,FlatInitial
09:13:15.255 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.140000,0.680000,34.430000,3.000000,104.000000,0,0,0.000000,0.000000,0,-0.341324,1.186493,0.000000,5.456406,2.120117,0.000000,-0.147000,0.240000,0.289000,FlatInitial
09:13:15.355 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.880000,1.790000,25.180000,3.000000,102.000000,0,0,0.000000,0.000000,0,-0.439346,1.300140,0.000000,5.433517,2.185425,0.000000,-0.390000,-0.405000,-0.175000,FlatInitial
09:13:15.456 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.210000,3.710000,2.670000,3.000000,101.000000,1,0,0.000000,0.000000,0,-0.618607,1.080032,0.000000,5.405243,2.235489,0.000000,0.041000,1.749000,-0.345000,FlatInitial
09:13:15.557 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.910000,-10.510000,-1.670000,3.000000,102.000000,0,0,0.000000,0.000000,0,-0.322632,1.790619,0.000000,5.379669,2.311722,0.000000,1.012000,1.254000,0.057000,FlatInitial
09:13:15.659 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,12.720000,0.760000,8.080000,3.000000,102.000000,0,0,0.000000,0.000000,0,-0.131699,1.787262,0.000000,5.368988,2.399124,0.000000,0.564000,0.069000,-0.640000,FlatInitial
09:13:15.760 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,13.580000,5.790000,3.930000,3.000000,104.000000,1,0,0.000000,0.000000,0,-0.236053,1.148193,0.000000,5.366302,2.461182,0.000000,-1.503000,1.744000,-1.320000,FlatInitial
09:13:15.863 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,2.700000,-2.790000,-6.560000,3.000000,101.000000,0,0,0.000000,0.000000,0,0.359970,1.662872,0.000000,5.357071,2.534058,0.000000,0.267000,-0.197000,-2.296000,FlatInitial
09:13:15.963 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-8.120000,5.340000,-1.070000,3.000000,101.000000,1,0,0.000000,0.000000,0,-0.181046,2.089661,0.000000,5.370102,2.632294,0.000000,0.337000,-0.747000,-0.408000,FlatInitial
09:13:16.065 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-13.750000,-2.030000,-3.850000,3.000000,105.000000,1,0,0.000000,0.000000,0,-0.087463,1.810272,0.000000,5.365463,2.725128,0.000000,0.146000,0.163000,-1.218000,FlatInitial
09:13:16.167 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-14.940000,3.790000,8.970000,3.000000,102.000000,0,0,0.000000,0.000000,0,0.083481,1.992233,0.000000,5.369202,2.823990,0.000000,-1.911000,0.393000,1.049000,FlatInitial
09:13:16.268 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-10.630000,3.080000,9.690000,3.000000,104.000000,0,0,0.000000,0.000000,0,-0.448013,2.157135,0.000000,5.353958,2.931625,0.000000,0.143000,0.222000,-0.344000,FlatInitial
09:13:16.371 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.610000,1.490000,10.530000,3.000000,107.000000,0,0,0.000000,0.000000,0,-0.269379,2.027298,0.000000,5.325638,3.056122,0.000000,1.730000,0.012000,-1.505000,FlatInitial
09:13:16.478 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.700000,2.570000,9.500000,3.000000,101.000000,0,0,0.000000,0.000000,0,-0.035919,1.924438,0.000000,5.321564,3.153763,0.000000,0.421000,0.302000,-1.496000,FlatInitial
09:13:16.579 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.720000,2.790000,9.690000,3.000000,103.000000,0,0,0.000000,0.000000,0,0.234528,1.877426,0.000000,5.327789,3.250610,0.000000,0.458000,0.241000,-1.136000,FlatInitial
09:13:16.680 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.680000,3.040000,8.660000,3.000000,102.000000,0,0,0.000000,0.000000,0,0.410095,1.833420,0.000000,5.342331,3.342712,0.000000,-0.051000,-0.072000,-0.406000,FlatInitial
09:13:16.780 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.300000,3.020000,8.670000,3.000000,101.000000,0,0,0.000000,0.000000,0,0.349426,1.651260,0.000000,5.360168,3.429352,0.000000,-0.098000,-0.222000,0.264000,FlatInitial
09:13:16.881 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.900000,2.970000,6.150000,3.000000,104.000000,0,0,0.000000,0.000000,0,0.294617,1.594101,0.000000,5.375565,3.508850,0.000000,-0.023000,0.004000,0.054000,FlatInitial
09:13:16.982 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.500000,2.760000,6.120000,3.000000,101.000000,0,0,0.000000,0.000000,0,0.216949,1.550232,0.000000,5.388168,3.587433,0.000000,-0.102000,-0.063000,-0.207000,FlatInitial
09:13:17.087 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.690000,2.510000,6.840000,3.000000,103.000000,0,0,0.000000,0.000000,0,0.192551,1.443390,0.000000,5.397659,3.661789,0.000000,-0.101000,-0.065000,-0.184000,FlatInitial
09:13:17.182 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.070000,2.330000,6.700000,3.000000,102.000000,0,0,0.000000,0.000000,0,0.124832,1.400131,0.000000,5.405472,3.733200,0.000000,0.095000,-0.092000,-0.052000,FlatInitial
09:13:17.283 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.800000,2.360000,7.010000,3.000000,102.000000,0,0,0.000000,0.000000,0,0.129364,1.274872,0.000000,5.412552,3.799271,0.000000,-0.114000,-0.016000,-0.187000,FlatInitial
09:13:17.383 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.820000,2.310000,6.380000,3.000000,103.000000,0,0,0.000000,0.000000,0,0.042465,1.199509,0.000000,5.416824,3.873138,0.000000,-0.039000,-0.035000,-0.218000,FlatInitial
09:13:17.483 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.950000,2.070000,5.730000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.029068,1.121567,0.000000,5.418121,3.919312,0.000000,-0.183000,0.013000,0.182000,FlatInitial
09:13:17.582 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.940000,1.960000,5.590000,3.000000,105.000000,1,0,0.000000,0.000000,0,-0.012939,1.087555,0.000000,5.417404,3.985931,0.000000,-0.107000,-0.178000,0.266000,FlatInitial
09:13:17.682 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.010000,2.000000,5.770000,3.000000,105.000000,1,0,0.000000,0.000000,0,-0.046158,0.977783,0.000000,5.416183,4.026596,0.000000,-0.053000,-0.034000,-0.008000,FlatInitial
09:13:17.782 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.170000,1.890000,4.970000,3.000000,105.000000,1,0,0.000000,0.000000,0,-0.095337,0.942795,0.000000,5.412430,4.074020,0.000000,0.034000,0.072000,-0.412000,FlatInitial
09:13:17.882 PM 02/10/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.350000,1.760000,5.130000,3.000000,101.000000,1,0,0.000000,0.000000,0,-0.104965,0.873642,0.000000,5.406204,4.128159,0.000000,0.013000,0.116000,-0.330000,FlatInitial
09:13:17.982 PM 02/10/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.390000,1.570000,4.590000,3.000000,101.000000,1,0,0.000000,0.000000,0,-0.015121,0.770294,0.000000,5.404602,4.188171,0.000000,-0.024000,-0.547000,0.119000,FlatInitial
09:13:18.082 PM 02/10/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.400000,1.560000,3.620000,3.000000,102.000000,1,0,0.000000,0.000000,0,-0.029816,0.678268,0.000000,5.403732,4.208649,0.000000,0.041000,-0.017000,0.004000,FlatInitial
09:13:18.182 PM 02/10/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.550000,1.440000,3.370000,3.000000,103.000000,1,0,0.000000,0.000000,0,-0.022049,0.526062,0.000000,5.402847,4.238098,0.000000,-0.034000,-0.054000,-0.144000,FlatInitial
09:13:18.282 PM 02/10/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.600000,1.310000,2.260000,3.000000,104.000000,1,0,0.000000,0.000000,0,-0.040024,0.420410,0.000000,5.401245,4.261856,0.000000,-0.044000,-0.149000,0.078000,FlatInitial
09:13:18.382 PM 02/10/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.850000,1.270000,2.420000,3.000000,102.000000,1,0,0.000000,0.000000,0,-0.085007,0.315536,0.000000,5.398224,4.279694,0.000000,-0.064000,-0.176000,0.154000,FlatInitial
